ds,yhat,yhat_lower,yhat_upper,trend,trend_lower,trend_upper
2016-09-12,137.43951479041328,136.00411584561832,138.91176195249844,142.52914913186007,142.52914913186007,142.52914913186007
2016-09-13,143.00044190771624,141.58336806770444,144.37693163570935,142.54164694229894,142.54164694229894,142.54164694229894
2016-09-14,142.8887321943135,141.35313178258465,144.4346712528023,142.55414475273784,142.55414475273784,142.55414475273784
2016-09-15,142.75933850648917,141.23167847915678,144.28510685801922,142.5666425631767,142.5666425631767,142.5666425631767
2016-09-16,142.64529486200826,141.16116702590506,144.1326991416609,142.5791403736156,142.5791403736156,142.5791403736156
2016-09-17,142.07629795458217,140.58440527461272,143.5167662655167,142.59163818405446,142.59163818405446,142.59163818405446
2016-09-18,136.28192027636044,134.82919280249317,137.80338553579503,142.60413599449336,142.60413599449336,142.60413599449336
2016-09-19,136.71832726890375,135.39210682902356,138.242857277236,142.61663380493226,142.61663380493226,142.61663380493226
2016-09-20,142.4381553385917,140.93743894029654,143.80935482713636,142.62913161537114,142.62913161537114,142.62913161537114
2016-09-21,142.47762216631855,141.0578255263828,143.85510148047058,142.64162942581,142.64162942581,142.64162942581
2016-09-22,142.49309479383447,141.0118220682224,144.09957839003243,142.65412723624888,142.65412723624888,142.65412723624888
2016-09-23,142.51565906282326,141.0816852699803,143.97822879714164,142.66655156709243,142.66655156709243,142.66655156709243
2016-09-24,142.0730971398092,140.57084265901392,143.43068587456742,142.67897589793594,142.67897589793594,142.67897589793594
2016-09-25,136.39058769138944,134.9326029152577,137.7755131704114,142.6914002287795,142.6914002287795,142.6914002287795
2016-09-26,136.93008236625897,135.56945733783095,138.41980823241408,142.703824559623,142.703824559623,142.703824559623
2016-09-27,142.7426695640605,141.2448773872377,144.119037131523,142.71624889046652,142.71624889046652,142.71624889046652
2016-09-28,142.85719002232966,141.391390557112,144.35032752336164,142.72867322131003,142.72867322131003,142.72867322131003
2016-09-29,142.93307989329162,141.41606155990414,144.4392901345908,142.74109755215355,142.74109755215355,142.74109755215355
2016-09-30,143.00141805765807,141.57416401029184,144.48109030143766,142.75352188299706,142.75352188299706,142.75352188299706
2016-10-01,142.58981066626683,141.11319924371375,143.97189724188001,142.76594621384058,142.76594621384058,142.76594621384058
2016-10-02,136.92098511778744,135.41102583919437,138.3521301604159,142.77837054468412,142.77837054468412,142.77837054468412
2016-10-03,137.464595158334,135.91402423743412,138.91012565233302,142.79079487552764,142.79079487552764,142.79079487552764
2016-10-04,143.27210062987547,141.8812669750021,144.67212121799906,142.80321920637118,142.80321920637118,142.80321920637118
2016-10-05,143.36681502702814,141.86383975365024,144.8457809536243,142.8156435372147,142.8156435372147,142.8156435372147
2016-10-06,143.41295955038447,141.9332724042582,144.79532861744258,142.8280678680582,142.8280678680582,142.8280678680582
2016-10-07,143.44311081506672,142.12662758456338,144.89853423091364,142.84049219890173,142.84049219890173,142.84049219890173
2016-10-08,142.98617204649474,141.579520765611,144.4970178356504,142.85291652974524,142.85291652974524,142.85291652974524
2016-10-09,137.2636131705651,135.8101890018342,138.67890237694982,142.86534086058876,142.86534086058876,142.86534086058876
2016-10-10,137.7537554313799,136.39978554191302,139.25895792949007,142.8777651914323,142.8777651914323,142.8777651914323
2016-10-11,143.5091501232756,142.0377809846443,144.95582214267705,142.89018952227582,142.89018952227582,142.89018952227582
2016-10-12,142.80685258574493,141.2457046488839,144.23950410778252,142.90261385311933,142.90261385311933,142.90261385311933
2016-10-13,143.5396543185892,142.0312584253464,144.9689844711886,142.91503818396285,142.91503818396285,142.91503818396285
2016-10-14,143.5179881326844,142.14042041541813,145.0083389159875,142.9274625148064,142.9274625148064,142.9274625148064
2016-10-15,143.01293751374013,141.4969413612833,144.5671310879795,142.9398868456499,142.9398868456499,142.9398868456499
2016-10-16,137.24416401605464,135.75155802421128,138.70807574604234,142.95231117649342,142.95231117649342,142.95231117649342
2016-10-17,137.69788459932562,136.24130277024125,139.1127023589022,142.96473546241592,142.96473546241592,142.96473546241592
2016-10-18,143.42677334875876,141.87930460555526,144.86671498102976,142.9771597483384,142.9771597483384,142.9771597483384
2016-10-19,143.44287892105558,142.04830004539437,145.04610532640672,142.9895840342609,142.9895840342609,142.9895840342609
2016-10-20,143.41912256147702,141.93980649284228,144.84957674213555,143.0020083201834,143.0020083201834,143.0020083201834
2016-10-21,143.389583853823,141.8629685851039,144.90363056164915,143.01443260610588,143.01443260610588,143.01443260610588
2016-10-22,142.8836966923504,141.39362462248886,144.32541914691944,143.02685689202838,143.02685689202838,143.02685689202838
2016-10-23,137.11784591499585,135.65257595811292,138.5581639084013,143.03928117795087,143.03928117795087,143.03928117795087
2016-10-24,137.58468635985076,136.00674580932406,138.88139083399207,143.05170546387336,143.05170546387336,143.05170546387336
2016-10-25,143.33560423003175,141.88777317341757,144.81170946393325,143.06412974979585,143.06412974979585,143.06412974979585
2016-10-26,143.37511880063175,141.8809067512158,144.83475579614435,143.07655403571835,143.07655403571835,143.07655403571835
2016-10-27,143.3786505112399,141.97690420664313,144.82876031718664,143.08897832164084,143.08897832164084,143.08897832164084
2016-10-28,143.37927185314183,141.8675230868994,144.8374603503866,143.10140260756333,143.10140260756333,143.10140260756333
2016-10-29,142.90505849297125,141.5418732683519,144.3694363812204,143.11382689348582,143.11382689348582,143.11382689348582
2016-10-30,137.16840259411325,135.6783404963739,138.61703289107007,143.1262511794083,143.1262511794083,143.1262511794083
2016-10-31,137.66788217768766,136.21111737537302,139.0841334305011,143.1386754653308,143.1386754653308,143.1386754653308
2016-11-01,143.91025206003198,142.48612159534258,145.30981684667586,143.1510997512533,143.1510997512533,143.1510997512533
2016-11-02,143.52152639778126,142.046397535027,144.99445483683667,143.1635240371758,143.1635240371758,143.1635240371758
2016-11-03,143.55062603069726,142.02040680246594,145.06224593696095,143.17594832309828,143.17594832309828,143.17594832309828
2016-11-04,143.57297369408883,142.0921845829337,144.9447174933151,143.18837260902077,143.18837260902077,143.18837260902077
2016-11-05,143.11579235211923,141.6338201288249,144.6535466349104,143.20079689494327,143.20079689494327,143.20079689494327
2016-11-06,137.38815507325222,135.9728673332179,138.82534170259845,143.21322118086576,143.21322118086576,143.21322118086576
2016-11-07,137.89538144623003,136.58804577050034,139.36835633423766,143.22564546678825,143.22564546678825,143.22564546678825
2016-11-08,143.6866087700969,142.25487067610703,145.1383783739481,143.23806975271071,143.23806975271071,143.23806975271071
2016-11-09,143.75213783423956,142.40725950652998,145.16437976154938,143.25049403863324,143.25049403863324,143.25049403863324
2016-11-10,143.77370346035298,142.3301144994198,145.15773687923118,143.26291831512137,143.26291831512137,143.26291831512137
2016-11-11,143.78410551422635,142.40066487938952,145.24892598282773,143.2753425916095,143.2753425916095,143.2753425916095
2016-11-12,143.31080926338734,141.82709517394287,144.78629118932685,143.2877668680976,143.2877668680976,143.2877668680976
2016-11-13,137.56062199791714,136.21031338575332,139.03210396735213,143.30019114458574,143.30019114458574,143.30019114458574
2016-11-14,138.0465859117252,136.6446319587662,139.50934294088535,143.31261542107384,143.31261542107384,143.31261542107384
2016-11-15,143.81806269362468,142.37021663187133,145.30593587536836,143.32503969756198,143.32503969756198,143.32503969756198
2016-11-16,143.85951168637973,142.37008190883182,145.26533852138743,143.33746397405008,143.33746397405008,143.33746397405008
2016-11-17,143.85697495722187,142.47088089068066,145.33424518415183,143.3498882505382,143.3498882505382,143.3498882505382
2016-11-18,143.84411561177336,142.41600232962534,145.27834545192405,143.36231252702632,143.36231252702632,143.36231252702632
2016-11-19,143.34891495324354,141.87803694919927,144.7852762082409,143.37473680351445,143.37473680351445,143.37473680351445
2016-11-20,137.57600850341274,136.1982787615421,139.05571376784,143.38716108000258,143.38716108000258,143.38716108000258
2016-11-21,138.04607460778956,136.66601824760414,139.50020440610285,143.3995853564907,143.3995853564907,143.3995853564907
2016-11-22,143.80843705607865,142.23706807829262,145.25120814507048,143.41200963297882,143.41200963297882,143.41200963297882
2016-11-23,143.84128542566393,142.43206018311912,145.2943201873249,143.42443390946693,143.42443390946693,143.42443390946693
2016-11-24,143.83438935030986,142.41425507417347,145.3182958172116,143.43685818595506,143.43685818595506,143.43685818595506
2016-11-25,143.82156326391544,142.32996968708764,145.27920151012412,143.44928246244316,143.44928246244316,143.44928246244316
2016-11-26,143.33048326427377,141.86603773664217,144.68937505977925,143.4617067389313,143.4617067389313,143.4617067389313
2016-11-27,137.562708623207,136.18801643623078,139.02015977251452,143.47413101541943,143.47413101541943,143.47413101541943
2016-11-28,138.04559456542225,136.65801076913934,139.4584507110774,143.48655529190756,143.48655529190756,143.48655529190756
2016-11-29,143.8274428960973,142.33326824824653,145.41152980659376,143.49897956839567,143.49897956839567,143.49897956839567
2016-11-30,143.8791951494437,142.48588354835522,145.3885146474565,143.5114038448838,143.5114038448838,143.5114038448838
2016-12-01,143.89340641834232,142.3684274422148,145.36522424828834,143.5238281213719,143.5238281213719,143.5238281213719
2016-12-02,143.90316574095039,142.53807913914216,145.52478308891673,143.53625239786004,143.53625239786004,143.53625239786004
2016-12-03,143.43505987518492,141.96143297083793,144.8889063074775,143.54867667434814,143.54867667434814,143.54867667434814
2016-12-04,137.68686740542557,136.17077147788964,139.15330730484908,143.56106206553108,143.56106206553108,143.56106206553108
2016-12-05,138.19212819216625,136.79293409124784,139.54338608270766,143.573447456714,143.573447456714,143.573447456714
2016-12-06,144.07556001756734,142.66644545725367,145.46792641171442,143.58583284789694,143.58583284789694,143.58583284789694
2016-12-07,144.06720536897475,142.6549943251878,145.5938424753616,143.59821823907987,143.59821823907987,143.59821823907987
2016-12-08,143.91725735957138,142.55774224856938,145.35299820904137,143.6106036302628,143.6106036302628,143.6106036302628
2016-12-09,144.1160878493544,142.6037259457682,145.50299981961442,143.62298902144573,143.62298902144573,143.62298902144573
2016-12-10,143.65382612353494,142.29946476540212,145.12869600907527,143.63537441262866,143.63537441262866,143.63537441262866
2016-12-11,137.90359490697696,136.47255641765884,139.39757048840445,143.6477598038116,143.6477598038116,143.6477598038116
2016-12-12,138.40564973701476,137.02073473504907,139.77257581869787,143.66014519499453,143.66014519499453,143.66014519499453
2016-12-13,144.20625819771018,142.81470554027325,145.66320374210085,143.67253058617746,143.67253058617746,143.67253058617746
2016-12-14,144.26235065864375,142.9178243961423,145.82447503275972,143.6849159773604,143.6849159773604,143.6849159773604
2016-12-15,144.27292860860527,142.8132678274714,145.78567173361628,143.69730136854332,143.69730136854332,143.69730136854332
2016-12-16,144.27092832714675,142.8710333555359,145.7278115836905,143.70968675972625,143.70968675972625,143.70968675972625
2016-12-17,143.7824300286096,142.27042522177328,145.31513158224965,143.72207215090918,143.72207215090918,143.72207215090918
2016-12-18,137.99977735737843,136.3889041709901,139.41076646211758,143.73445754209212,143.73445754209212,143.73445754209212
2016-12-19,138.47098378108652,136.98023653470048,140.0300749149134,143.74684293327505,143.74684293327505,143.74684293327505
2016-12-20,144.24262194151424,142.74827821674182,145.71230175874553,143.75922832445798,143.75922832445798,143.75922832445798
2016-12-21,144.26590423755982,142.89924324221442,145.7693055015774,143.7716137156409,143.7716137156409,143.7716137156409
2016-12-22,144.24425563124754,142.8165274971811,145.70777630110032,143.78399910682384,143.78399910682384,143.78399910682384
2016-12-23,144.21162658590137,142.75906238761735,145.6302218983455,143.79638449800677,143.79638449800677,143.79638449800677
2016-12-24,143.69478735508775,142.23255261789046,145.18532292763274,143.8087698891897,143.8087698891897,143.8087698891897
2016-12-25,137.88411098338688,136.33363090789234,139.30584440297932,143.82115528037264,143.82115528037264,143.82115528037264
2016-12-26,138.2581362991087,136.75277304182578,139.74637639811854,143.83354067155557,143.83354067155557,143.83354067155557
2016-12-27,144.09550231633446,142.6491228626185,145.5248194794345,143.84592606273853,143.84592606273853,143.84592606273853
2016-12-28,144.10947823491426,142.6800547791754,145.5519414294883,143.85828541306964,143.85828541306964,143.85828541306964
2016-12-29,144.08474140902337,142.62285209234145,145.59805844740092,143.87064476340075,143.87064476340075,143.87064476340075
2016-12-30,144.05559534823553,142.6939726372992,145.52360397045126,143.88300411373183,143.88300411373183,143.88300411373183
2016-12-31,143.54868797564748,142.0843530804721,144.88110762248687,143.89536346406294,143.89536346406294,143.89536346406294
2017-01-01,137.75148330642656,136.22946093911753,139.17551922245988,143.90772281439405,143.90772281439405,143.90772281439405
2017-01-02,138.27571834969288,136.93626722125012,139.70534165841235,143.92008216472516,143.92008216472516,143.92008216472516
2017-01-03,144.0197786916034,142.5465993856407,145.56179012901225,143.93244151505627,143.93244151505627,143.93244151505627
2017-01-04,144.06907632799897,142.5639075894915,145.4661575713656,143.94480086538738,143.94480086538738,143.94480086538738
2017-01-05,144.08456594429282,142.6421834482821,145.58760287779708,143.95716021571846,143.95716021571846,143.95716021571846
2017-01-06,144.32774834208357,142.92731287415143,145.85011369936257,143.96951956604957,143.96951956604957,143.96951956604957
2017-01-07,143.63999763040167,142.2477695439312,145.0593810978484,143.98187891638068,143.98187891638068,143.98187891638068
2017-01-08,137.88887095308962,136.4310836562406,139.3854508462655,143.9942382667118,143.9942382667118,143.9942382667118
2017-01-09,138.41478857130858,137.07567347957294,139.86378050843555,144.0065976170429,144.0065976170429,144.0065976170429
2017-01-10,144.26182445915543,142.74937078998366,145.77176023960038,144.018956967374,144.018956967374,144.018956967374
2017-01-11,144.36015719124893,142.8717210124414,145.70885146667788,144.03131631770512,144.03131631770512,144.03131631770512
2017-01-12,144.42217002258528,143.0373058584312,145.9250465142287,144.04367566803623,144.04367566803623,144.04367566803623
2017-01-13,144.4802800053478,143.0374480558002,146.0343083939073,144.05603501836734,144.05603501836734,144.05603501836734
2017-01-14,144.05859931766423,142.5609843733417,145.5035610719566,144.06839436869842,144.06839436869842,144.06839436869842
2017-01-15,138.3368510808994,136.7348159216827,139.86082767974972,144.08075371902953,144.08075371902953,144.08075371902953
2017-01-16,138.8896438173728,137.37991918974365,140.21089568880384,144.09311306936064,144.09311306936064,144.09311306936064
2017-01-17,144.7598531280409,143.3373081592284,146.24700339380882,144.10547241969175,144.10547241969175,144.10547241969175
2017-01-18,144.8705517867846,143.5019025078067,146.30670657409738,144.11783177002286,144.11783177002286,144.11783177002286
2017-01-19,144.93727861832798,143.48682165794506,146.45184508145488,144.13019112035397,144.13019112035397,144.13019112035397
2017-01-20,144.99238027957028,143.5232663594892,146.40430012603642,144.14255047068508,144.14255047068508,144.14255047068508
2017-01-21,144.5597817303588,143.03749520906754,145.95730797954235,144.15490978821123,144.15490978821123,144.15490978821123
2017-01-22,138.816595829558,137.3595442846496,140.27522989692258,144.1672691057374,144.1672691057374,144.1672691057374
2017-01-23,139.34484295023603,137.9463681507857,140.76598557153108,144.17962842326358,144.17962842326358,144.17962842326358
2017-01-24,145.18744929145205,143.62018921234994,146.61523516825616,144.19198774078973,144.19198774078973,144.19198774078973
2017-01-25,145.26161098601148,143.76416779895303,146.68455546437042,144.20434705831588,144.20434705831588,144.20434705831588
2017-01-26,145.2871988491885,143.78478738648587,146.6629798317208,144.21670637584205,144.21670637584205,144.21670637584205
2017-01-27,145.2975814308864,143.85504555689093,146.76583970374824,144.2290656933682,144.2290656933682,144.2290656933682
2017-01-28,144.8174756458802,143.36555049051356,146.29407816370403,144.24142501089437,144.24142501089437,144.24142501089437
2017-01-29,139.0222240802127,137.62365459430117,140.60061022625237,144.25378432842052,144.25378432842052,144.25378432842052
2017-01-30,139.5019379513502,138.01575842672867,141.01716750459593,144.2661436459467,144.2661436459467,144.2661436459467
2017-01-31,145.30009453332312,143.84768453680536,146.8658563547415,144.27850296347287,144.27850296347287,144.27850296347287
2017-02-01,145.32832274254037,143.99719914685394,146.81552883461447,144.29086228099902,144.29086228099902,144.29086228099902
2017-02-02,145.3109365303647,143.9998717260509,146.76045527420925,144.30322159852517,144.30322159852517,144.30322159852517
2017-02-03,145.28223751559455,143.75800101315536,146.67472082844952,144.31558091605135,144.31558091605135,144.31558091605135
2017-02-04,144.76744955846448,143.29383340800447,146.182188952328,144.3279402335775,144.3279402335775,144.3279402335775
2017-02-05,138.93967310825508,137.51987821919917,140.40969376429587,144.34029955110367,144.34029955110367,144.34029955110367
2017-02-06,139.39646577488475,137.95103437723077,140.8626256133833,144.35265886862982,144.35265886862982,144.35265886862982
2017-02-07,145.1810579800413,143.7167668941365,146.6504239676748,144.365018186156,144.365018186156,144.365018186156
2017-02-08,145.19858326222467,143.8387620112281,146.6662480707374,144.37737750368217,144.37737750368217,144.37737750368217
2017-02-09,145.17676704795142,143.7501221889389,146.5333341645989,144.38973682120832,144.38973682120832,144.38973682120832
2017-02-10,145.14973832696037,143.86276362859016,146.63137486133974,144.40209613873446,144.40209613873446,144.40209613873446
2017-02-11,144.64207951919124,143.2055223242941,146.1290969707811,144.41445545626064,144.41445545626064,144.41445545626064
2017-02-12,138.82349020748114,137.20684129567002,140.29103346700307,144.4268147737868,144.4268147737868,144.4268147737868
2017-02-13,139.29783774120898,137.66781802274014,140.76055472680784,144.43917409131296,144.43917409131296,144.43917409131296
2017-02-14,145.10702266294274,143.65419576733285,146.5490840192821,144.45153337862163,144.45153337862163,144.45153337862163
2017-02-15,145.1486836720221,143.64373078339773,146.61529652233375,144.46389266593027,144.46389266593027,144.46389266593027
2017-02-16,145.1530689610719,143.70270253448143,146.55798505827372,144.47625195323894,144.47625195323894,144.47625195323894
2017-02-17,145.1533809079726,143.67386307856842,146.65122370945576,144.4886112405476,144.4886112405476,144.4886112405476
2017-02-18,144.6729611805707,143.2085326682472,146.12674606314397,144.50097052785628,144.50097052785628,144.50097052785628
2017-02-19,138.87767925449245,137.46375921885337,140.42038512578426,144.51332981516492,144.51332981516492,144.51332981516492
2017-02-20,139.37746345063303,137.96819625307677,140.90596287049624,144.5256891024736,144.5256891024736,144.5256891024736
2017-02-21,145.212821414701,143.92405404843402,146.6396551260787,144.53804838978226,144.53804838978226,144.53804838978226
2017-02-22,145.27401938598214,143.70589265714992,146.61324721420397,144.55040767709093,144.55040767709093,144.55040767709093
2017-02-23,145.294130720035,143.85170886442495,146.72457290395414,144.56276696439957,144.56276696439957,144.56276696439957
2017-02-24,145.30590290416836,143.8119678345319,146.7459653823296,144.57512625170824,144.57512625170824,144.57512625170824
2017-02-25,144.83206240377083,143.38199823662677,146.1904874314846,144.5874855390169,144.5874855390169,144.5874855390169
2017-02-26,139.03540812505207,137.48034854101513,140.4829723398462,144.59984482632558,144.59984482632558,144.59984482632558
2017-02-27,139.53279928085922,138.0711921475243,141.00300332737655,144.61220411363422,144.61220411363422,144.61220411363422
2017-02-28,145.36430424158294,143.89572812147605,146.89021797165736,144.6245634009429,144.6245634009429,144.6245634009429
2017-03-01,145.41382524910767,144.04102493476418,146.94540783926894,144.63692268825156,144.63692268825156,144.63692268825156
2017-03-02,145.41829367441895,143.9284308270655,146.84782308287777,144.6492819755602,144.6492819755602,144.6492819755602
2017-03-03,145.4110284789058,143.95683013130161,146.79635468990546,144.66164126286887,144.66164126286887,144.66164126286887
2017-03-04,144.91513025637545,143.41656355514414,146.34302758234358,144.67400055017754,144.67400055017754,144.67400055017754
2017-03-05,139.0912503438811,137.57974001853088,140.46505169612783,144.6863598374862,144.6863598374862,144.6863598374862
2017-03-06,139.56400831802088,138.13271346794326,140.92825272792948,144.69871912479485,144.69871912479485,144.69871912479485
2017-03-07,145.37374490588357,143.93000373713556,146.7251419089851,144.71107841210352,144.71107841210352,144.71107841210352
2017-03-08,145.39857142082974,143.9600473530191,146.86774508268888,144.7234376994122,144.7234376994122,144.7234376994122
2017-03-09,145.37969521620187,143.8052567044798,146.82972559091328,144.73579698672086,144.73579698672086,144.73579698672086
2017-03-10,145.3512577240971,143.99881808782786,146.71976325993808,144.74815628648565,144.74815628648565,144.74815628648565
2017-03-11,144.8368107698547,143.504304446698,146.38034082884437,144.76051558625048,144.76051558625048,144.76051558625048
2017-03-12,138.99475966843946,137.49846162334194,140.47799195743266,144.7728748860153,144.7728748860153,144.7728748860153
2017-03-13,139.45721387205836,138.08961781833258,140.9248447562909,144.78523418578013,144.78523418578013,144.78523418578013
2017-03-14,145.26435257820998,143.77411489420663,146.86217963056663,144.79759348554495,144.79759348554495,144.79759348554495
2017-03-15,145.2879123790941,143.81463190992812,146.63555566332985,144.80995278530978,144.80995278530978,144.80995278530978
2017-03-16,145.2726608699948,143.8154375118109,146.6624177402527,144.8223120850746,144.8223120850746,144.8223120850746
2017-03-17,145.25273609712252,143.8236953087245,146.6880175725586,144.83467138483942,144.83467138483942,144.83467138483942
2017-03-18,144.75123035824478,143.27959374522936,146.19005087701532,144.84703068460425,144.84703068460425,144.84703068460425
2017-03-19,138.92333487498206,137.44689010013622,140.29582587501864,144.85938998436907,144.85938998436907,144.85938998436907
2017-03-20,139.4076530042512,137.9731876225476,140.87164406625163,144.8717492841339,144.8717492841339,144.8717492841339
2017-03-21,145.24320875890928,143.78744814133591,146.58642700262746,144.88410858389872,144.88410858389872,144.88410858389872
2017-03-22,145.29440285963526,143.8712361212001,146.76079575243557,144.89646788366355,144.89646788366355,144.89646788366355
2017-03-23,145.30866374973843,143.87287515317084,146.7040308999787,144.90882718342837,144.90882718342837,144.90882718342837
2017-03-24,145.31931590659326,143.83209391499824,146.83900680573691,144.9211864831932,144.9211864831932,144.9211864831932
2017-03-25,144.84829592569437,143.35838676793472,146.24405067744405,144.93354578295802,144.93354578295802,144.93354578295802
2017-03-26,139.04702028785488,137.5227832204359,140.45860503255557,144.94590508272285,144.94590508272285,144.94590508272285
2017-03-27,139.56017860965184,138.22647814174348,141.04985016062443,144.95826438248767,144.95826438248767,144.95826438248767
2017-03-28,145.42539804410913,144.0522312455305,146.86332110869435,144.9706236822525,144.9706236822525,144.9706236822525
2017-03-29,145.49967578632484,144.04036154633317,146.96181294844186,144.98298298201732,144.98298298201732,144.98298298201732
2017-03-30,145.5332103768099,144.04718113043967,146.979434601572,144.99534228178214,144.99534228178214,144.99534228178214
2017-03-31,145.55879648531476,144.09946625602683,147.0087587443851,145.00770158154694,145.00770158154694,145.00770158154694
2017-04-01,145.09766566428695,143.68608751373802,146.53848764577353,145.02006088131176,145.02006088131176,145.02006088131176
2017-04-02,139.29806452182737,137.89066485871467,140.74432041294912,145.03242012493774,145.03242012493774,145.03242012493774
2017-04-03,139.81151086507774,138.43558926286528,141.27047458772464,145.04477936856372,145.04477936856372,145.04477936856372
2017-04-04,145.67509232001254,144.18268924902617,147.21692895734446,145.0571386121897,145.0571386121897,145.0571386121897
2017-04-05,145.73935029713064,144.31492508632002,147.21552429470614,145.06949785581568,145.06949785581568,145.06949785581568
2017-04-06,145.7582636188892,144.35475359992046,147.1780587559324,145.0818570994417,145.0818570994417,145.0818570994417
2017-04-07,145.7651398047837,144.3347758424518,147.19073328304933,145.09421634306767,145.09421634306767,145.09421634306767
2017-04-08,145.28154930634565,143.78691236889054,146.72732845603176,145.10657558669365,145.10657558669365,145.10657558669365
2017-04-09,139.4535827320127,138.04618084912025,140.96019710779862,145.11893483031963,145.11893483031963,145.11893483031963
2017-04-10,139.940538649269,138.42767232183826,141.35342966971714,145.1312940739456,145.1312940739456,145.1312940739456
2017-04-11,145.779827522932,144.35954808355118,147.1930457161133,145.1436533175716,145.1436533175716,145.1436533175716
2017-04-12,145.81628008183435,144.47071637390917,147.39215701244495,145.15601256119757,145.15601256119757,145.15601256119757
2017-04-13,145.7196478630962,144.33373865311415,147.1492343313365,145.16837180482355,145.16837180482355,145.16837180482355
2017-04-14,146.30854969672674,144.84411420579985,147.704487205757,145.18073104844953,145.18073104844953,145.18073104844953
2017-04-15,145.2837664695876,143.80091471578163,146.6294122791822,145.1930902920755,145.1930902920755,145.1930902920755
2017-04-16,139.4334859081147,137.94702156560214,140.78261920102003,145.2054495357015,145.2054495357015,145.2054495357015
2017-04-17,139.9061566364925,138.5196659140307,141.23796319248535,145.21780877932747,145.21780877932747,145.21780877932747
2017-04-18,145.7392106988974,144.26013769971195,147.19008094233723,145.23016802295345,145.23016802295345,145.23016802295345
2017-04-19,145.77128230501143,144.29715889000863,147.2519255670744,145.24252726657943,145.24252726657943,145.24252726657943
2017-04-20,145.76446019421752,144.3231235729677,147.22594756700892,145.2548865102054,145.2548865102054,145.2548865102054
2017-04-21,145.75314917609424,144.30863363172682,147.15642960675794,145.2672457538314,145.2672457538314,145.2672457538314
2017-04-22,145.2591822656685,143.82583156495323,146.77825461123786,145.27960499745737,145.27960499745737,145.27960499745737
2017-04-23,139.42344105124025,138.01986930997143,140.89120406182164,145.29196424108335,145.29196424108335,145.29196424108335
2017-04-24,139.91942649793583,138.4029887569807,141.3776165209179,145.30432348470933,145.30432348470933,145.30432348470933
2017-04-25,145.78340632438804,144.30828433354748,147.32665800333763,145.31668272833534,145.31668272833534,145.31668272833534
2017-04-26,145.8466183566441,144.38464281105794,147.2994002651236,145.32904190681504,145.32904190681504,145.32904190681504
2017-04-27,145.8736980063446,144.32088451270093,147.3660239344415,145.3414010852948,145.3414010852948,145.3414010852948
2017-04-28,145.89806784877902,144.43054712864253,147.3762855243338,145.35376026377452,145.35376026377452,145.35376026377452
2017-04-29,145.44018325900834,144.00316316262536,146.89699377487602,145.36611944225425,145.36611944225425,145.36611944225425
2017-04-30,139.636878997326,138.20982354288822,141.11753770247336,145.37847862073397,145.37847862073397,145.37847862073397
2017-05-01,139.70863404804297,138.3617678312978,141.1372144298643,145.3908377992137,145.3908377992137,145.3908377992137
2017-05-02,146.06633683449684,144.60519650896174,147.49114211283973,145.40319697769343,145.40319697769343,145.40319697769343
2017-05-03,146.15706427673894,144.688780480579,147.56558318679865,145.41555615617315,145.41555615617315,145.41555615617315
2017-05-04,146.2066093792225,144.78369332589565,147.66846607396158,145.4279153346529,145.4279153346529,145.4279153346529
2017-05-05,146.2474547648343,144.75249090271248,147.63451785326387,145.4402745131326,145.4402745131326,145.4402745131326
2017-05-06,145.7989470587401,144.38216939379177,147.21952370562028,145.45263369161236,145.45263369161236,145.45263369161236
2017-05-07,139.99436806351446,138.5235449623565,141.41658103426565,145.46499287009206,145.46499287009206,145.46499287009206
2017-05-08,140.51946782975187,139.05615842299716,141.9507772060289,145.47735204857182,145.47735204857182,145.47735204857182
2017-05-09,146.40792441742173,144.9466527582746,147.78159865648365,145.48971122705154,145.48971122705154,145.48971122705154
2017-05-10,146.47649855551154,145.05342330036495,147.88288127576047,145.50207040553127,145.50207040553127,145.50207040553127
2017-05-11,146.49581766943444,145.00253252690584,147.94473632856835,145.514429584011,145.514429584011,145.514429584011
2017-05-12,146.49881366330717,144.9883365796211,147.96229706232813,145.52678876249072,145.52678876249072,145.52678876249072
2017-05-13,146.00521107944627,144.43741944180312,147.4881325305874,145.53914794097045,145.53914794097045,145.53914794097045
2017-05-14,140.146286653582,138.70835537759962,141.59263300927262,145.55150711945018,145.55150711945018,145.55150711945018
2017-05-15,140.61584123675385,139.07208456021783,142.00313102239608,145.5638662979299,145.5638662979299,145.5638662979299
2017-05-16,146.44826927758962,144.9506105866603,147.9149804471723,145.57622547640963,145.57622547640963,145.57622547640963
2017-05-17,146.45513952779044,145.04185572560056,147.80731193979577,145.58858465488936,145.58858465488936,145.58858465488936
2017-05-18,146.41210604549423,144.92223847894797,148.0057714423145,145.60094383336912,145.60094383336912,145.60094383336912
2017-05-19,146.35381803921007,144.86235520821455,147.85319348401174,145.6133030118488,145.6133030118488,145.6133030118488
2017-05-20,145.8014779509509,144.30347139703971,147.27972348907437,145.6256620058836,145.6256620058836,145.6256620058836
2017-05-21,139.8852589393438,138.4306280160402,141.36661199974637,145.6380209999184,145.6380209999184,145.6380209999184
2017-05-22,140.3076884364821,138.8531723983593,141.68656312425207,145.65037999395318,145.65037999395318,145.65037999395318
2017-05-23,146.10430607597416,144.69890774613867,147.6161534789565,145.66273898798798,145.66273898798798,145.66273898798798
